mine_id,date,rainfall_mm,soil_moisture_pct,ambient_temp_c,humidity_pct,wind_speed_kmh,flood_risk_index,timestamp
MINE_DONGRI_04,2026-01-21,0.0,21.6,32.6,44.8,13.8,LOW,2026-01-21T18:00:00Z
MINE_KANDRI_05,2026-01-21,0.0,19.3,30.7,31.3,14.2,LOW,2026-01-21T18:00:00Z
MINE_MANSAR_06,2026-01-21,0.0,28.1,34.5,53.1,14.6,LOW,2026-01-21T18:00:00Z
MINE_CHIKLA_07,2026-01-21,0.0,31.2,30.7,36.5,16.6,LOW,2026-01-21T18:00:00Z
MINE_UKWA_08,2026-01-21,0.0,29.8,26.5,51.8,15.0,LOW,2026-01-21T18:00:00Z
MINE_SITAPATORE_09,2026-01-21,0.0,16.1,33.8,48.8,15.1,LOW,2026-01-21T18:00:00Z
MINE_BELDONGRI_10,2026-01-21,0.0,25.8,25.7,49.4,14.6,LOW,2026-01-21T18:00:00Z
MINE_GUMGAON_02,2026-01-22,0.0,30.4,24.6,31.9,10.9,LOW,2026-01-22T18:00:00Z
MINE_TIRODI_03,2026-01-22,0.0,23.4,32.4,32.6,13.5,LOW,2026-01-22T18:00:00Z
MINE_DONGRI_04,2026-01-22,0.0,21.6,37.7,48.3,10.2,LOW,2026-01-22T18:00:00Z
MINE_KANDRI_05,2026-01-22,0.0,19.7,35.4,51.0,10.5,LOW,2026-01-22T18:00:00Z
MINE_MANSAR_06,2026-01-22,0.0,31.2,37.8,49.0,15.2,LOW,2026-01-22T18:00:00Z
MINE_CHIKLA_07,2026-01-22,0.0,19.5,37.3,38.1,11.5,LOW,2026-01-22T18:00:00Z
MINE_UKWA_08,2026-01-22,0.0,27.5,29.0,54.1,16.0,LOW,2026-01-22T18:00:00Z
MINE_SITAPATORE_09,2026-01-22,0.0,30.2,31.4,38.4,11.9,LOW,2026-01-22T18:00:00Z
MINE_BELDONGRI_10,2026-01-22,0.0,19.9,32.8,47.6,12.6,LOW,2026-01-22T18:00:00Z
MINE_GUMGAON_02,2026-01-23,0.0,16.2,37.7,35.0,13.6,LOW,2026-01-23T18:00:00Z
MINE_TIRODI_03,2026-01-23,0.0,26.9,25.1,42.7,11.6,LOW,2026-01-23T18:00:00Z
MINE_DONGRI_04,2026-01-23,2.7,16.7,35.8,39.9,11.3,LOW,2026-01-23T18:00:00Z
MINE_KANDRI_05,2026-01-23,0.0,25.7,27.9,53.6,15.1,LOW,2026-01-23T18:00:00Z
MINE_MANSAR_06,2026-01-23,0.0,27.2,27.4,43.0,13.2,LOW,2026-01-23T18:00:00Z
MINE_CHIKLA_07,2026-01-23,0.0,23.4,33.9,46.5,11.9,LOW,2026-01-23T18:00:00Z
MINE_UKWA_08,2026-01-23,0.0,26.7,32.0,37.5,14.8,LOW,2026-01-23T18:00:00Z
MINE_SITAPATORE_09,2026-01-23,0.0,29.7,37.5,42.4,14.1,LOW,2026-01-23T18:00:00Z
MINE_BELDONGRI_10,2026-01-23,0.0,24.0,31.5,55.7,10.7,LOW,2026-01-23T18:00:00Z
MINE_GUMGAON_02,2026-01-24,0.0,23.1,33.9,54.0,11.3,LOW,2026-01-24T18:00:00Z
MINE_TIRODI_03,2026-01-24,0.0,25.9,35.1,38.8,16.7,LOW,2026-01-24T18:00:00Z
MINE_DONGRI_04,2026-01-24,0.0,27.9,30.8,32.1,14.1,LOW,2026-01-24T18:00:00Z
MINE_KANDRI_05,2026-01-24,0.0,20.6,27.7,49.7,10.1,LOW,2026-01-24T18:00:00Z
MINE_MANSAR_06,2026-01-24,0.0,25.1,25.9,51.7,12.2,LOW,2026-01-24T18:00:00Z
MINE_CHIKLA_07,2026-01-24,0.0,20.0,24.8,55.9,13.4,LOW,2026-01-24T18:00:00Z
MINE_UKWA_08,2026-01-24,0.0,30.8,28.1,41.1,16.4,LOW,2026-01-24T18:00:00Z
MINE_SITAPATORE_09,2026-01-24,0.0,17.3,26.9,35.9,10.5,LOW,2026-01-24T18:00:00Z
MINE_BELDONGRI_10,2026-01-24,10.7,27.5,31.2,40.3,13.5,LOW,2026-01-24T18:00:00Z
MINE_GUMGAON_02,2026-01-25,0.0,30.0,35.4,43.4,15.6,LOW,2026-01-25T18:00:00Z
MINE_TIRODI_03,2026-01-25,0.0,27.5,37.8,49.4,12.2,LOW,2026-01-25T18:00:00Z
MINE_DONGRI_04,2026-01-25,0.0,30.5,30.3,41.6,10.2,LOW,2026-01-25T18:00:00Z
MINE_KANDRI_05,2026-01-25,0.0,19.7,26.6,32.9,17.5,LOW,2026-01-25T18:00:00Z
MINE_MANSAR_06,2026-01-25,0.0,29.6,30.2,42.7,11.9,LOW,2026-01-25T18:00:00Z
MINE_CHIKLA_07,2026-01-25,0.0,29.0,33.2,32.3,17.1,LOW,2026-01-25T18:00:00Z
MINE_UKWA_08,2026-01-25,8.3,31.1,31.9,41.6,10.6,LOW,2026-01-25T18:00:00Z
MINE_SITAPATORE_09,2026-01-25,0.0,24.8,35.9,55.7,11.3,LOW,2026-01-25T18:00:00Z
MINE_BELDONGRI_10,2026-01-25,0.0,30.3,24.2,30.0,10.6,LOW,2026-01-25T18:00:00Z
MINE_GUMGAON_02,2026-01-26,0.0,21.4,35.9,46.6,17.4,LOW,2026-01-26T18:00:00Z
MINE_TIRODI_03,2026-01-26,11.1,21.0,25.2,56.6,12.0,LOW,2026-01-26T18:00:00Z
MINE_DONGRI_04,2026-01-26,0.0,16.7,27.9,43.2,10.5,LOW,2026-01-26T18:00:00Z
MINE_KANDRI_05,2026-01-26,0.0,29.7,37.9,30.9,12.4,LOW,2026-01-26T18:00:00Z
MINE_MANSAR_06,2026-01-26,10.8,27.9,36.9,49.8,14.6,LOW,2026-01-26T18:00:00Z
MINE_CHIKLA_07,2026-01-26,0.0,31.5,36.5,55.8,15.0,LOW,2026-01-26T18:00:00Z
MINE_UKWA_08,2026-01-26,11.6,23.7,32.4,35.3,17.1,LOW,2026-01-26T18:00:00Z
MINE_SITAPATORE_09,2026-01-26,0.0,28.7,37.7,43.8,13.9,LOW,2026-01-26T18:00:00Z
MINE_BELDONGRI_10,2026-01-26,0.0,16.8,28.6,55.6,16.7,LOW,2026-01-26T18:00:00Z
MINE_GUMGAON_02,2026-01-27,0.0,18.4,30.6,30.2,12.2,LOW,2026-01-27T18:00:00Z
MINE_TIRODI_03,2026-01-27,0.0,22.4,27.7,31.6,14.7,LOW,2026-01-27T18:00:00Z
MINE_DONGRI_04,2026-01-27,0.0,27.9,31.0,51.2,16.2,LOW,2026-01-27T18:00:00Z
MINE_KANDRI_05,2026-01-27,0.0,21.4,27.6,33.0,14.1,LOW,2026-01-27T18:00:00Z
MINE_MANSAR_06,2026-01-27,0.0,24.0,35.1,38.4,14.5,LOW,2026-01-27T18:00:00Z
MINE_CHIKLA_07,2026-01-27,0.0,22.1,29.2,45.6,17.6,LOW,2026-01-27T18:00:00Z
MINE_UKWA_08,2026-01-27,0.0,26.7,36.1,39.9,13.9,LOW,2026-01-27T18:00:00Z
MINE_SITAPATORE_09,2026-01-27,0.0,22.4,34.3,40.7,17.7,LOW,2026-01-27T18:00:00Z
MINE_BELDONGRI_10,2026-01-27,0.0,20.2,34.3,32.6,12.4,LOW,2026-01-27T18:00:00Z
MINE_GUMGAON_02,2026-01-28,0.0,27.9,32.7,55.9,16.1,LOW,2026-01-28T18:00:00Z
MINE_TIRODI_03,2026-01-28,0.0,23.9,32.8,44.8,10.5,LOW,2026-01-28T18:00:00Z
MINE_DONGRI_04,2026-01-28,0.0,16.7,28.6,33.5,13.5,LOW,2026-01-28T18:00:00Z
MINE_KANDRI_05,2026-01-28,0.0,22.6,34.8,34.9,14.1,LOW,2026-01-28T18:00:00Z
MINE_MANSAR_06,2026-01-28,0.0,31.2,30.2,38.2,12.0,LOW,2026-01-28T18:00:00Z
MINE_CHIKLA_07,2026-01-28,0.0,25.0,31.1,38.3,17.0,LOW,2026-01-28T18:00:00Z
MINE_UKWA_08,2026-01-28,0.0,23.1,29.4,45.1,13.5,LOW,2026-01-28T18:00:00Z
MINE_SITAPATORE_09,2026-01-28,5.7,17.2,27.7,41.9,14.6,LOW,2026-01-28T18:00:00Z
MINE_BELDONGRI_10,2026-01-28,0.0,30.9,32.3,48.2,13.7,LOW,2026-01-28T18:00:00Z
MINE_GUMGAON_02,2026-01-29,0.0,17.7,24.7,37.0,16.9,LOW,2026-01-29T18:00:00Z
MINE_TIRODI_03,2026-01-29,0.0,21.2,24.4,43.8,10.1,LOW,2026-01-29T18:00:00Z
MINE_DONGRI_04,2026-01-29,0.0,29.9,28.9,56.9,15.7,LOW,2026-01-29T18:00:00Z
MINE_KANDRI_05,2026-01-29,0.0,16.1,36.6,55.6,14.4,LOW,2026-01-29T18:00:00Z
MINE_MANSAR_06,2026-01-29,0.0,20.5,29.1,42.8,10.8,LOW,2026-01-29T18:00:00Z
MINE_CHIKLA_07,2026-01-29,0.0,30.7,30.8,31.3,13.4,LOW,2026-01-29T18:00:00Z
MINE_UKWA_08,2026-01-29,0.0,17.5,34.2,52.4,11.4,LOW,2026-01-29T18:00:00Z
MINE_SITAPATORE_09,2026-01-29,0.0,20.8,36.1,37.3,10.1,LOW,2026-01-29T18:00:00Z
MINE_BELDONGRI_10,2026-01-29,0.0,28.7,25.6,34.4,17.6,LOW,2026-01-29T18:00:00Z
MINE_GUMGAON_02,2026-01-30,0.0,26.0,31.5,35.5,17.6,LOW,2026-01-30T18:00:00Z
MINE_TIRODI_03,2026-01-30,0.0,31.6,35.0,31.5,14.2,LOW,2026-01-30T18:00:00Z
MINE_DONGRI_04,2026-01-30,0.0,18.7,34.8,39.7,14.7,LOW,2026-01-30T18:00:00Z
MINE_KANDRI_05,2026-01-30,0.0,20.6,30.5,54.6,13.1,LOW,2026-01-30T18:00:00Z
MINE_MANSAR_06,2026-01-30,0.0,24.5,36.0,30.8,11.4,LOW,2026-01-30T18:00:00Z
MINE_CHIKLA_07,2026-01-30,0.0,21.5,29.7,33.6,14.3,LOW,2026-01-30T18:00:00Z
MINE_UKWA_08,2026-01-30,0.0,27.9,36.0,45.1,11.2,LOW,2026-01-30T18:00:00Z
MINE_SITAPATORE_09,2026-01-30,0.0,26.5,35.1,53.8,17.0,LOW,2026-01-30T18:00:00Z
MINE_BELDONGRI_10,2026-01-30,0.0,16.8,33.2,50.1,13.7,LOW,2026-01-30T18:00:00Z
MINE_GUMGAON_02,2026-01-31,0.0,21.9,28.7,39.8,17.1,LOW,2026-01-31T18:00:00Z
MINE_TIRODI_03,2026-01-31,0.0,18.0,30.1,40.6,10.6,LOW,2026-01-31T18:00:00Z
MINE_DONGRI_04,2026-01-31,0.0,18.4,32.0,54.5,17.7,LOW,2026-01-31T18:00:00Z
MINE_KANDRI_05,2026-01-31,0.0,22.3,36.2,35.4,16.8,LOW,2026-01-31T18:00:00Z
MINE_MANSAR_06,2026-01-31,9.6,19.9,36.1,44.4,11.5,LOW,2026-01-31T18:00:00Z
MINE_CHIKLA_07,2026-01-31,0.0,17.0,26.1,39.1,12.2,LOW,2026-01-31T18:00:00Z
MINE_UKWA_08,2026-01-31,7.0,31.1,24.3,47.2,10.1,LOW,2026-01-31T18:00:00Z
MINE_SITAPATORE_09,2026-01-31,0.0,28.8,30.5,35.7,17.7,LOW,2026-01-31T18:00:00Z
MINE_BELDONGRI_10,2026-01-31,0.0,24.9,36.8,52.9,14.3,LOW,2026-01-31T18:00:00Z
MINE_GUMGAON_02,2026-02-01,0.0,30.2,36.5,51.1,17.9,LOW,2026-02-01T18:00:00Z
MINE_TIRODI_03,2026-02-01,0.0,23.0,28.5,38.2,12.3,LOW,2026-02-01T18:00:00Z
MINE_DONGRI_04,2026-02-01,0.0,31.4,35.9,51.1,16.3,LOW,2026-02-01T18:00:00Z
MINE_KANDRI_05,2026-02-01,0.0,16.4,24.1,42.1,11.8,LOW,2026-02-01T18:00:00Z
MINE_MANSAR_06,2026-02-01,0.0,29.4,34.0,30.0,14.3,LOW,2026-02-01T18:00:00Z
MINE_CHIKLA_07,2026-02-01,0.0,31.2,31.0,31.1,12.2,LOW,2026-02-01T18:00:00Z
MINE_UKWA_08,2026-02-01,0.0,26.9,30.6,47.5,10.0,LOW,2026-02-01T18:00:00Z
MINE_SITAPATORE_09,2026-02-01,0.0,30.1,37.7,47.8,17.6,LOW,2026-02-01T18:00:00Z
MINE_BELDONGRI_10,2026-02-01,0.0,29.1,24.8,43.2,11.0,LOW,2026-02-01T18:00:00Z
MINE_GUMGAON_02,2026-02-02,0.0,25.2,26.2,42.8,12.1,LOW,2026-02-02T18:00:00Z
MINE_TIRODI_03,2026-02-02,0.0,19.0,33.6,51.5,12.6,LOW,2026-02-02T18:00:00Z
MINE_DONGRI_04,2026-02-02,0.0,16.8,36.0,55.1,14.4,LOW,2026-02-02T18:00:00Z
MINE_KANDRI_05,2026-02-02,0.0,30.6,28.6,43.5,17.2,LOW,2026-02-02T18:00:00Z
MINE_MANSAR_06,2026-02-02,0.0,16.0,28.0,43.6,10.2,LOW,2026-02-02T18:00:00Z
MINE_CHIKLA_07,2026-02-02,0.0,18.6,28.6,30.1,11.3,LOW,2026-02-02T18:00:00Z
MINE_UKWA_08,2026-02-02,0.0,18.9,29.2,33.9,14.3,LOW,2026-02-02T18:00:00Z
MINE_SITAPATORE_09,2026-02-02,10.3,30.4,25.6,39.2,12.0,LOW,2026-02-02T18:00:00Z
MINE_BELDONGRI_10,2026-02-02,0.0,28.8,31.7,43.3,16.1,LOW,2026-02-02T18:00:00Z
MINE_GUMGAON_02,2026-02-03,0.0,16.2,29.1,35.8,16.9,LOW,2026-02-03T18:00:00Z
MINE_TIRODI_03,2026-02-03,0.0,17.9,31.4,37.5,14.1,LOW,2026-02-03T18:00:00Z
MINE_DONGRI_04,2026-02-03,0.0,17.5,28.1,33.6,17.7,LOW,2026-02-03T18:00:00Z
MINE_KANDRI_05,2026-02-03,0.0,16.1,27.6,55.9,17.8,LOW,2026-02-03T18:00:00Z
MINE_MANSAR_06,2026-02-03,0.0,22.0,28.6,46.3,17.3,LOW,2026-02-03T18:00:00Z
MINE_CHIKLA_07,2026-02-03,0.0,28.8,26.2,41.4,15.0,LOW,2026-02-03T18:00:00Z
MINE_UKWA_08,2026-02-03,0.0,22.1,32.0,55.7,12.1,LOW,2026-02-03T18:00:00Z
MINE_SITAPATORE_09,2026-02-03,0.0,23.4,32.6,31.2,17.5,LOW,2026-02-03T18:00:00Z
MINE_BELDONGRI_10,2026-02-03,0.0,18.9,26.9,31.4,17.8,LOW,2026-02-03T18:00:00Z
MINE_GUMGAON_02,2026-02-04,0.0,19.2,35.4,42.3,11.2,LOW,2026-02-04T18:00:00Z
MINE_TIRODI_03,2026-02-04,0.0,29.6,26.9,35.7,16.8,LOW,2026-02-04T18:00:00Z
MINE_DONGRI_04,2026-02-04,0.0,18.2,28.4,57.7,10.6,LOW,2026-02-04T18:00:00Z
MINE_KANDRI_05,2026-02-04,0.0,22.9,32.1,54.3,13.4,LOW,2026-02-04T18:00:00Z
MINE_MANSAR_06,2026-02-04,0.0,22.8,33.5,35.5,15.3,LOW,2026-02-04T18:00:00Z
MINE_CHIKLA_07,2026-02-04,0.0,31.5,33.7,46.7,16.3,LOW,2026-02-04T18:00:00Z
MINE_UKWA_08,2026-02-04,0.0,22.7,34.6,40.3,16.0,LOW,2026-02-04T18:00:00Z
MINE_SITAPATORE_09,2026-02-04,0.0,31.9,36.8,40.7,11.9,LOW,2026-02-04T18:00:00Z
MINE_BELDONGRI_10,2026-02-04,0.0,31.7,31.5,47.3,14.6,LOW,2026-02-04T18:00:00Z
MINE_GUMGAON_02,2026-02-05,0.0,28.5,27.4,48.9,10.4,LOW,2026-02-05T18:00:00Z
MINE_TIRODI_03,2026-02-05,0.0,20.5,35.3,35.9,16.5,LOW,2026-02-05T18:00:00Z
MINE_DONGRI_04,2026-02-05,0.0,24.4,34.6,32.9,14.6,LOW,2026-02-05T18:00:00Z
MINE_KANDRI_05,2026-02-05,2.6,16.4,34.2,48.5,14.0,LOW,2026-02-05T18:00:00Z
MINE_MANSAR_06,2026-02-05,0.0,16.4,28.3,51.7,14.4,LOW,2026-02-05T18:00:00Z
MINE_CHIKLA_07,2026-02-05,0.0,22.1,31.2,43.1,16.5,LOW,2026-02-05T18:00:00Z
MINE_UKWA_08,2026-02-05,0.0,22.2,34.3,43.0,13.8,LOW,2026-02-05T18:00:00Z
MINE_SITAPATORE_09,2026-02-05,0.0,22.7,30.0,41.6,10.2,LOW,2026-02-05T18:00:00Z
MINE_BELDONGRI_10,2026-02-05,0.0,31.9,26.7,31.6,14.4,LOW,2026-02-05T18:00:00Z
MINE_GUMGAON_02,2026-02-06,0.0,31.4,26.8,54.7,10.3,LOW,2026-02-06T18:00:00Z
MINE_TIRODI_03,2026-02-06,0.0,17.5,35.2,46.3,11.4,LOW,2026-02-06T18:00:00Z
MINE_DONGRI_04,2026-02-06,0.0,16.8,33.6,40.1,14.2,LOW,2026-02-06T18:00:00Z
MINE_KANDRI_05,2026-02-06,0.0,18.2,24.0,44.2,15.0,LOW,2026-02-06T18:00:00Z
MINE_MANSAR_06,2026-02-06,0.0,29.3,29.8,35.3,13.7,LOW,2026-02-06T18:00:00Z
MINE_CHIKLA_07,2026-02-06,0.0,27.0,31.1,48.2,17.0,LOW,2026-02-06T18:00:00Z
MINE_UKWA_08,2026-02-06,0.0,25.2,24.2,40.6,17.1,LOW,2026-02-06T18:00:00Z
MINE_SITAPATORE_09,2026-02-06,0.0,28.7,33.5,44.7,17.0,LOW,2026-02-06T18:00:00Z
MINE_BELDONGRI_10,2026-02-06,0.0,25.4,28.4,54.2,13.0,LOW,2026-02-06T18:00:00Z
MINE_GUMGAON_02,2026-02-07,0.0,20.3,28.5,56.0,13.4,LOW,2026-02-07T18:00:00Z
MINE_TIRODI_03,2026-02-07,0.0,26.8,32.4,34.4,12.3,LOW,2026-02-07T18:00:00Z
MINE_DONGRI_04,2026-02-07,0.0,25.8,30.4,46.9,10.1,LOW,2026-02-07T18:00:00Z
MINE_KANDRI_05,2026-02-07,0.0,24.9,31.4,37.4,15.8,LOW,2026-02-07T18:00:00Z
MINE_MANSAR_06,2026-02-07,0.0,30.6,28.8,50.3,12.1,LOW,2026-02-07T18:00:00Z
MINE_CHIKLA_07,2026-02-07,0.0,23.3,32.0,56.4,16.4,LOW,2026-02-07T18:00:00Z
MINE_UKWA_08,2026-02-07,0.0,31.1,27.5,37.1,17.2,LOW,2026-02-07T18:00:00Z
MINE_SITAPATORE_09,2026-02-07,0.0,22.0,33.7,55.6,15.1,LOW,2026-02-07T18:00:00Z
MINE_BELDONGRI_10,2026-02-07,0.0,18.9,27.0,48.8,14.0,LOW,2026-02-07T18:00:00Z
MINE_GUMGAON_02,2026-02-08,8.7,28.0,29.8,31.6,17.4,LOW,2026-02-08T18:00:00Z
MINE_TIRODI_03,2026-02-08,0.0,25.2,32.9,38.5,15.1,LOW,2026-02-08T18:00:00Z
MINE_DONGRI_04,2026-02-08,0.0,27.6,24.1,49.7,13.6,LOW,2026-02-08T18:00:00Z
MINE_KANDRI_05,2026-02-08,0.0,31.6,34.9,49.8,16.7,LOW,2026-02-08T18:00:00Z
MINE_MANSAR_06,2026-02-08,0.0,18.0,34.3,54.5,14.2,LOW,2026-02-08T18:00:00Z
MINE_CHIKLA_07,2026-02-08,11.9,17.3,35.0,39.0,14.3,LOW,2026-02-08T18:00:00Z
MINE_UKWA_08,2026-02-08,0.0,19.8,34.3,35.6,10.6,LOW,2026-02-08T18:00:00Z
MINE_SITAPATORE_09,2026-02-08,0.0,31.6,25.7,43.4,12.7,LOW,2026-02-08T18:00:00Z
MINE_BELDONGRI_10,2026-02-08,0.0,20.3,32.3,37.7,15.8,LOW,2026-02-08T18:00:00Z
MINE_GUMGAON_02,2026-02-09,0.0,29.4,31.0,45.2,13.6,LOW,2026-02-09T18:00:00Z
MINE_TIRODI_03,2026-02-09,0.0,16.6,33.1,47.3,13.3,LOW,2026-02-09T18:00:00Z
MINE_DONGRI_04,2026-02-09,0.0,24.4,35.5,55.8,13.5,LOW,2026-02-09T18:00:00Z
MINE_KANDRI_05,2026-02-09,0.0,30.6,27.5,30.4,10.9,LOW,2026-02-09T18:00:00Z
MINE_MANSAR_06,2026-02-09,0.0,20.7,37.6,33.9,14.8,LOW,2026-02-09T18:00:00Z
MINE_CHIKLA_07,2026-02-09,0.0,24.2,28.4,42.0,15.0,LOW,2026-02-09T18:00:00Z
MINE_UKWA_08,2026-02-09,0.0,21.5,36.0,34.2,12.7,LOW,2026-02-09T18:00:00Z
MINE_SITAPATORE_09,2026-02-09,0.0,22.4,26.4,35.0,14.9,LOW,2026-02-09T18:00:00Z
MINE_BELDONGRI_10,2026-02-09,0.0,18.6,37.8,41.8,14.9,LOW,2026-02-09T18:00:00Z
MINE_GUMGAON_02,2026-02-10,8.3,17.6,37.8,37.3,11.8,LOW,2026-02-10T18:00:00Z
MINE_TIRODI_03,2026-02-10,0.0,27.5,37.0,45.6,15.4,LOW,2026-02-10T18:00:00Z
MINE_DONGRI_04,2026-02-10,0.0,31.8,32.6,52.5,16.7,LOW,2026-02-10T18:00:00Z
MINE_KANDRI_05,2026-02-10,0.0,25.7,29.5,34.3,15.2,LOW,2026-02-10T18:00:00Z
MINE_MANSAR_06,2026-02-10,0.0,26.4,34.4,35.2,13.3,LOW,2026-02-10T18:00:00Z
MINE_CHIKLA_07,2026-02-10,0.0,17.4,27.2,41.2,14.0,LOW,2026-02-10T18:00:00Z
MINE_UKWA_08,2026-02-10,0.0,16.8,36.8,35.6,15.2,LOW,2026-02-10T18:00:00Z
MINE_SITAPATORE_09,2026-02-10,4.4,28.4,26.3,34.1,11.9,LOW,2026-02-10T18:00:00Z
MINE_BELDONGRI_10,2026-02-10,0.0,26.4,24.4,50.4,11.2,LOW,2026-02-10T18:00:00Z
MINE_GUMGAON_02,2026-02-11,0.0,29.8,36.0,47.8,10.3,LOW,2026-02-11T18:00:00Z
MINE_TIRODI_03,2026-02-11,0.0,17.2,32.5,31.0,17.3,LOW,2026-02-11T18:00:00Z
MINE_DONGRI_04,2026-02-11,0.0,16.8,25.5,41.0,16.7,LOW,2026-02-11T18:00:00Z
MINE_KANDRI_05,2026-02-11,0.0,21.2,28.8,38.7,15.8,LOW,2026-02-11T18:00:00Z
MINE_MANSAR_06,2026-02-11,2.1,30.2,36.2,53.9,11.0,LOW,2026-02-11T18:00:00Z
MINE_CHIKLA_07,2026-02-11,0.0,23.9,28.2,51.3,15.5,LOW,2026-02-11T18:00:00Z
MINE_UKWA_08,2026-02-11,0.0,16.1,33.1,35.1,15.7,LOW,2026-02-11T18:00:00Z
MINE_SITAPATORE_09,2026-02-11,0.0,26.8,32.0,56.2,13.7,LOW,2026-02-11T18:00:00Z
MINE_BELDONGRI_10,2026-02-11,0.0,19.2,31.0,56.8,11.3,LOW,2026-02-11T18:00:00Z
MINE_GUMGAON_02,2026-02-12,0.0,22.3,35.5,55.2,14.6,LOW,2026-02-12T18:00:00Z
MINE_TIRODI_03,2026-02-12,0.0,28.0,24.8,44.9,15.3,LOW,2026-02-12T18:00:00Z
MINE_DONGRI_04,2026-02-12,0.0,17.1,25.7,43.9,11.7,LOW,2026-02-12T18:00:00Z
MINE_KANDRI_05,2026-02-12,0.0,16.0,26.1,30.9,10.2,LOW,2026-02-12T18:00:00Z
MINE_MANSAR_06,2026-02-12,0.0,18.4,30.4,41.8,16.3,LOW,2026-02-12T18:00:00Z
MINE_CHIKLA_07,2026-02-12,0.0,29.3,33.0,51.4,13.3,LOW,2026-02-12T18:00:00Z
MINE_UKWA_08,2026-02-12,0.0,22.9,33.6,40.0,16.8,LOW,2026-02-12T18:00:00Z
MINE_SITAPATORE_09,2026-02-12,0.0,20.6,36.4,48.8,12.1,LOW,2026-02-12T18:00:00Z
MINE_BELDONGRI_10,2026-02-12,0.0,22.6,26.2,40.5,14.6,LOW,2026-02-12T18:00:00Z
MINE_GUMGAON_02,2026-02-13,0.0,27.5,37.8,56.7,14.3,LOW,2026-02-13T18:00:00Z
MINE_TIRODI_03,2026-02-13,0.0,21.7,33.0,45.7,17.4,LOW,2026-02-13T18:00:00Z
MINE_DONGRI_04,2026-02-13,0.0,27.8,24.8,50.3,15.4,LOW,2026-02-13T18:00:00Z
MINE_KANDRI_05,2026-02-13,0.0,18.6,35.1,44.8,16.3,LOW,2026-02-13T18:00:00Z
MINE_MANSAR_06,2026-02-13,0.0,28.2,24.7,54.1,13.2,LOW,2026-02-13T18:00:00Z
MINE_CHIKLA_07,2026-02-13,0.0,27.7,24.3,48.4,15.0,LOW,2026-02-13T18:00:00Z
MINE_UKWA_08,2026-02-13,0.0,25.6,30.9,49.7,12.4,LOW,2026-02-13T18:00:00Z
MINE_SITAPATORE_09,2026-02-13,0.0,19.6,34.9,57.3,14.7,LOW,2026-02-13T18:00:00Z
MINE_BELDONGRI_10,2026-02-13,0.0,26.9,31.4,56.6,17.3,LOW,2026-02-13T18:00:00Z
MINE_GUMGAON_02,2026-02-14,0.0,27.7,36.3,31.5,18.0,LOW,2026-02-14T18:00:00Z
MINE_TIRODI_03,2026-02-14,0.0,31.1,25.8,47.8,16.1,LOW,2026-02-14T18:00:00Z
MINE_DONGRI_04,2026-02-14,0.0,30.6,30.7,52.0,16.3,LOW,2026-02-14T18:00:00Z
MINE_KANDRI_05,2026-02-14,0.0,19.4,34.8,32.9,16.4,LOW,2026-02-14T18:00:00Z
MINE_MANSAR_06,2026-02-14,0.0,26.0,35.1,54.4,10.2,LOW,2026-02-14T18:00:00Z
MINE_CHIKLA_07,2026-02-14,0.0,23.1,28.1,57.6,14.9,LOW,2026-02-14T18:00:00Z
MINE_UKWA_08,2026-02-14,0.0,25.1,24.9,47.8,11.0,LOW,2026-02-14T18:00:00Z
MINE_SITAPATORE_09,2026-02-14,0.0,18.0,29.0,39.8,14.8,LOW,2026-02-14T18:00:00Z
MINE_BELDONGRI_10,2026-02-14,0.0,16.8,36.9,51.5,12.3,LOW,2026-02-14T18:00:00Z
MINE_GUMGAON_02,2026-02-15,0.0,16.0,33.0,43.1,14.6,LOW,2026-02-15T18:00:00Z
MINE_TIRODI_03,2026-02-15,0.0,28.3,35.6,50.8,11.8,LOW,2026-02-15T18:00:00Z
MINE_DONGRI_04,2026-02-15,0.0,21.6,29.3,56.9,15.2,LOW,2026-02-15T18:00:00Z
MINE_KANDRI_05,2026-02-15,0.0,19.6,26.9,37.4,10.4,LOW,2026-02-15T18:00:00Z
MINE_MANSAR_06,2026-02-15,0.0,27.1,31.2,30.6,16.8,LOW,2026-02-15T18:00:00Z
MINE_CHIKLA_07,2026-02-15,0.0,31.0,27.4,39.2,15.2,LOW,2026-02-15T18:00:00Z
MINE_UKWA_08,2026-02-15,0.0,30.9,31.6,51.9,17.3,LOW,2026-02-15T18:00:00Z
MINE_SITAPATORE_09,2026-02-15,0.0,25.9,34.4,35.9,15.5,LOW,2026-02-15T18:00:00Z
MINE_BELDONGRI_10,2026-02-15,0.0,18.5,26.3,47.8,16.4,LOW,2026-02-15T18:00:00Z
MINE_GUMGAON_02,2026-02-16,0.0,20.9,26.1,57.2,14.1,LOW,2026-02-16T18:00:00Z
MINE_TIRODI_03,2026-02-16,0.0,20.2,30.9,45.5,14.7,LOW,2026-02-16T18:00:00Z
MINE_DONGRI_04,2026-02-16,0.0,26.2,30.4,43.7,13.0,LOW,2026-02-16T18:00:00Z
MINE_KANDRI_05,2026-02-16,1.3,21.9,33.0,30.6,13.2,LOW,2026-02-16T18:00:00Z
MINE_MANSAR_06,2026-02-16,0.0,26.7,26.6,41.3,17.5,LOW,2026-02-16T18:00:00Z
MINE_CHIKLA_07,2026-02-16,0.0,30.0,36.3,35.7,13.4,LOW,2026-02-16T18:00:00Z
