satellite_source,mine_id,zone_id,ndvi,ndwi,land_surface_temp_c,soil_moisture_satellite_pct,cloud_coverage_pct,data_quality_flag,timestamp
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.27,0.001,36.6,36.3,7.0,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.348,-0.152,31.9,63.3,6.2,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.323,-0.063,30.1,54.1,4.1,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.258,0.003,37.5,54.7,4.5,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.293,-0.061,35.4,31.2,7.2,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.238,-0.02,35.9,36.1,6.4,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.13,-0.127,36.6,30.9,6.3,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.281,-0.131,34.9,60.6,3.2,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.21,-0.079,34.5,43.8,0.7,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.311,0.003,32.4,35.4,5.6,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.347,0.067,36.8,60.8,3.2,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.162,0.021,31.4,29.8,6.0,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.299,-0.034,36.5,55.3,5.1,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.265,0.058,34.7,65.0,0.6,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.221,-0.141,36.8,50.9,1.5,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.361,-0.108,41.7,64.7,3.4,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.206,-0.01,31.2,60.7,0.7,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.24,-0.017,34.3,50.0,2.7,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.281,-0.008,32.3,36.5,1.2,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.275,0.093,30.3,50.5,2.3,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.211,0.022,32.9,37.7,1.0,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.243,0.041,39.8,26.4,0.5,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.331,-0.069,32.2,30.3,0.5,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.338,-0.052,31.0,26.2,4.8,CLEAR,2025-11-06T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.12,0.038,35.2,43.7,3.4,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.187,-0.181,40.4,31.6,6.3,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.259,0.052,33.8,47.5,1.5,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.333,-0.194,33.9,22.4,1.8,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.378,-0.165,41.0,56.4,7.7,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.322,-0.219,31.2,37.5,2.4,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.261,-0.135,40.3,25.2,4.6,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.3,-0.125,36.9,61.2,3.6,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.206,-0.217,39.7,22.1,3.4,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.186,-0.206,36.6,30.6,0.5,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.147,0.073,34.0,39.1,6.4,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.33,0.025,40.5,50.3,4.1,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.321,0.09,35.2,41.9,3.4,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.456,-0.145,38.0,55.1,7.2,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.171,-0.209,37.9,64.8,1.6,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.133,-0.106,35.4,30.9,1.1,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.204,0.037,39.4,34.6,6.9,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.287,-0.199,37.3,28.4,0.6,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.292,-0.189,35.4,66.0,5.1,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.319,-0.131,35.2,52.5,4.3,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.225,-0.048,38.9,45.1,1.1,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.218,-0.202,30.2,45.5,5.8,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.418,-0.183,39.1,66.7,7.0,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.338,-0.213,40.7,57.9,7.6,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.302,-0.121,34.2,35.7,7.9,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.212,-0.054,39.0,55.3,7.8,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.277,0.083,30.5,55.5,6.8,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.121,0.09,38.2,54.1,7.0,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.278,-0.222,38.4,31.2,6.6,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.335,-0.176,32.9,22.0,2.9,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.239,-0.185,38.8,27.0,7.3,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.252,-0.049,37.4,56.0,5.2,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.133,-0.221,38.2,49.4,7.7,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.289,0.045,41.9,50.6,5.3,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.29,-0.227,34.6,25.0,5.1,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.248,-0.005,31.5,63.8,6.6,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.477,-0.144,37.6,58.2,0.2,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.286,-0.24,40.5,25.4,6.6,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.202,0.015,34.1,67.2,5.3,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.349,-0.104,37.5,35.4,4.9,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.255,0.046,32.3,34.3,4.9,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.231,-0.229,40.2,41.0,7.6,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.256,-0.133,39.6,67.3,6.3,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.254,-0.187,39.3,66.4,6.0,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.468,-0.013,42.0,47.2,6.9,CLEAR,2025-11-10T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.185,-0.009,41.6,22.8,6.4,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.219,-0.077,33.2,34.7,7.1,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.25,-0.125,41.9,53.4,4.6,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.232,0.001,30.4,37.3,6.1,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.463,0.015,38.1,58.0,0.8,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.337,-0.052,34.4,48.1,5.0,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.235,-0.025,36.9,53.9,6.5,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.26,-0.096,30.3,61.9,7.9,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.223,0.094,41.0,37.3,4.0,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.218,-0.064,38.6,34.0,8.0,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.181,-0.199,30.2,67.8,4.1,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.299,-0.045,31.7,57.6,6.3,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.324,-0.136,36.2,31.2,5.7,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.474,-0.234,35.7,31.9,3.8,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.195,-0.196,34.4,47.4,4.4,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.177,-0.009,36.2,31.4,0.5,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.238,-0.089,36.6,59.0,2.1,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.203,-0.043,38.3,27.4,2.2,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.248,0.01,36.6,33.2,6.8,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.258,-0.077,30.4,23.7,2.2,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.323,-0.143,37.9,55.3,6.2,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.311,-0.011,38.0,45.3,0.8,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.46,-0.046,38.1,29.6,2.6,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.237,-0.05,31.8,60.7,3.5,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.241,-0.215,31.9,66.2,6.1,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.317,0.092,36.5,24.8,7.3,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.209,-0.183,31.6,37.3,4.7,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.131,0.032,31.3,26.4,6.8,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.277,-0.168,33.0,54.4,4.8,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.312,0.075,31.6,53.1,6.5,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.22,-0.114,39.5,67.8,4.5,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.277,0.071,40.1,24.8,0.6,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.136,-0.178,41.7,23.1,3.4,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.287,-0.116,41.8,50.8,3.1,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.27,-0.164,32.7,55.4,6.4,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.348,-0.114,33.7,35.5,2.5,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.383,-0.191,39.6,23.0,3.9,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.299,-0.025,33.8,31.2,5.4,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.329,-0.05,37.7,37.8,4.9,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.201,0.017,41.0,66.6,1.3,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.296,-0.097,32.8,29.0,7.6,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.274,-0.22,38.4,44.6,3.7,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.343,-0.207,30.6,65.1,4.7,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.337,0.07,38.9,63.6,4.6,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.44,0.012,31.0,37.6,0.7,CLEAR,2025-11-14T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.151,-0.125,41.7,38.9,5.0,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.146,-0.031,31.7,26.4,1.6,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.283,-0.2,39.3,44.1,5.1,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.226,-0.063,38.0,23.0,1.2,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.332,0.075,41.9,39.7,6.2,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.298,-0.165,33.2,23.5,5.0,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.326,-0.07,31.3,67.5,0.9,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.254,0.017,34.6,55.2,1.8,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.233,0.059,33.4,25.0,0.1,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.132,-0.176,33.4,35.9,2.5,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.128,-0.163,37.7,45.1,7.0,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.204,0.047,34.0,63.8,1.1,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.22,-0.083,35.7,65.4,1.0,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.328,-0.143,35.6,50.7,5.2,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.181,0.008,36.2,42.7,1.5,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.16,-0.043,37.8,36.1,0.5,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.252,0.049,38.3,58.2,4.9,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.257,-0.191,35.4,40.5,1.7,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.262,-0.241,30.5,27.2,0.8,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.33,-0.075,30.6,65.6,2.8,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.228,-0.234,30.8,62.7,6.3,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.273,0.034,30.1,35.0,1.0,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.432,0.076,38.7,32.8,5.7,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.221,0.017,31.0,36.0,1.7,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.261,0.092,30.9,67.3,5.9,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.293,-0.017,33.7,36.1,7.0,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.287,-0.236,31.4,49.8,4.2,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.192,-0.134,30.8,27.1,3.0,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.282,-0.091,32.9,24.8,1.6,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.218,-0.023,41.2,45.7,0.1,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.26,-0.204,34.8,30.2,6.7,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.251,-0.072,38.7,35.1,3.0,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.178,-0.178,30.8,34.9,5.2,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.275,0.053,36.2,23.1,5.2,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.269,-0.227,40.7,59.7,4.0,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.239,-0.143,30.6,29.2,3.9,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.362,-0.072,33.1,34.7,7.5,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.266,0.039,34.9,41.7,0.4,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.246,0.015,39.4,55.8,0.9,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.281,-0.223,30.8,29.8,3.9,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.266,-0.173,39.9,43.3,4.7,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.266,-0.069,33.5,54.2,3.7,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.235,0.096,37.7,51.4,5.1,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.324,0.066,31.3,41.1,2.6,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.366,0.037,39.5,34.8,6.1,CLEAR,2025-11-18T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.183,-0.13,35.3,43.0,6.5,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.192,-0.04,38.6,43.9,3.5,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.208,-0.142,37.7,37.5,1.7,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.349,-0.225,32.4,57.7,2.1,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.344,-0.19,34.2,30.1,5.1,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.286,-0.056,34.6,53.8,2.1,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.255,-0.13,37.7,50.8,2.6,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.326,-0.076,33.5,46.5,3.4,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.223,-0.022,33.7,29.2,7.0,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.147,-0.097,31.9,56.2,6.3,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.122,-0.205,33.3,22.2,2.3,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.286,-0.235,31.9,37.7,5.7,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.343,0.057,31.3,34.8,3.7,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.328,-0.106,41.4,42.2,3.0,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.125,-0.166,31.9,27.4,4.6,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.159,0.044,37.5,58.3,0.5,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.31,-0.102,34.2,40.3,4.5,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.337,-0.21,38.6,67.1,7.3,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.278,-0.155,34.2,32.0,2.0,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.336,-0.225,40.9,23.3,0.3,CLEAR,2025-11-22T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.333,-0.19,36.5,39.3,3.2,CLEAR,2025-11-22T10:30:00Z
